image_name,scale,center_w,center_h,ofd_1_x,ofd_1_y,ofd_2_x,ofd_2_y,bpd_1_x,bpd_1_y,bpd_2_x,bpd_2_y,SubjectID,px_to_mm_rate,Algo,Split
014_3HC.png,1.8382352941176472,400.0,270.0,313.0,219.0,577.0,282.0,471,142,419,359,,0.0773076919409,,Train
064_2HC.png,1.47265625,400.0,270.0,559.0,140.0,339.0,461.0,593,399,305,202,,0.06963306003150001,,Train
079_HC.png,1.8382352941176472,400.0,270.0,267.0,228.0,567.0,238.0,421,110,413,356,,0.09577861199010003,,Train
096_HC.png,1.8382352941176472,400.0,270.0,519.0,242.0,311.0,297.0,436,346,395,192,,0.128153845286,,Train
110_HC.png,1.8382352941176472,400.0,270.0,570.0,312.0,407.0,427.0,533,433,444,306,,0.160304663643,,Train
111_HC.png,1.59765625,400.0,270.0,576.0,167.0,158.0,412.0,463,453,271,126,,0.0614457844216,,Train
114_HC.png,0.78515625,400.0,270.0,524.0,220.0,389.0,377.0,529,361,384,236,,0.131386392995,,Train
124_2HC.png,1.8382352941176472,400.0,270.0,662.0,297.0,188.0,299.0,426,499,424,97,,0.0655263152562,,Train
146_2HC.png,1.8382352941176472,400.0,270.0,143.0,290.0,573.0,317.0,368,134,348,473,,0.08349834879239999,,Train
162_HC.png,1.8382352941176472,400.0,270.0,677.0,205.0,266.0,267.0,498,411,445,61,,0.08807513797489999,,Train
197_HC.png,1.8382352941176472,400.0,270.0,115.0,252.0,689.0,268.0,408,52,396,469,,0.104261947175,,Train
203_HC.png,1.8382352941176472,400.0,270.0,598.0,319.0,281.0,376.0,461,467,418,228,,0.16339878882099998,,Train
204_HC.png,1.52734375,400.0,270.0,604.0,278.0,157.0,295.0,388,481,373,92,,0.11318639598099997,,Train
215_HC.png,1.8382352941176472,400.0,270.0,202.0,253.0,610.0,270.0,412,101,400,422,,0.134585878334,,Train
229_HC.png,1.8382352941176472,400.0,270.0,199.0,268.0,580.0,294.0,399,139,379,423,,0.148918400793,,Train
237_3HC.png,1.51953125,400.0,270.0,632.0,211.0,171.0,308.0,441,448,362,72,,0.124166667461,,Train
252_HC.png,1.8382352941176472,400.0,270.0,683.0,250.0,213.0,361.0,494,499,403,113,,0.122388499539,,Train
253_HC.png,1.8382352941176472,400.0,270.0,144.0,276.0,670.0,306.0,418,97,396,485,,0.115351060341,,Train
264_HC.png,1.8382352941176472,400.0,270.0,657.0,267.0,115.0,289.0,395,494,377,62,,0.107433757883,,Train
270_HC.png,1.8382352941176472,400.0,270.0,636.0,273.0,248.0,328.0,465,458,420,143,,0.159211707494,,Train
281_HC.png,1.8382352941176472,400.0,270.0,626.0,262.0,169.0,376.0,438,481,357,157,,0.14005680879,,Train
293_HC.png,1.8382352941176472,400.0,270.0,660.0,247.0,185.0,272.0,432,449,412,70,,0.125044643879,,Train
315_HC.png,1.8382352941176472,400.0,270.0,313.0,223.0,606.0,300.0,491,144,428,379,,0.201985378458,,Train
344_HC.png,1.8382352941176472,400.0,270.0,105.0,210.0,595.0,247.0,365,34,335,424,,0.122326452558,,Train
345_2HC.png,1.876280834914611,400.0,270.0,91.0,214.0,662.0,223.0,380,11,373,426,,0.105793387332,,Train
378_HC.png,1.8382352941176472,400.0,270.0,158.0,274.0,700.0,300.0,439,75,418,499,,0.107782592056,,Train
387_HC.png,1.912713472485769,400.0,270.0,143.0,256.0,715.0,292.0,443,50,415,498,,0.108447204465,,Train
389_HC.png,1.961290322580646,400.0,270.0,723.0,292.0,147.0,314.0,443,527,426,79,,0.109732915526,,Train
392_2HC.png,1.8382352941176472,400.0,270.0,148.0,193.0,552.0,308.0,397,85,303,416,,0.145446991219,,Train
404_HC.png,1.8382352941176472,400.0,270.0,522.0,255.0,239.0,279.0,390,379,371,155,,0.235595234803,,Train
426_3HC.png,1.8382352941176472,400.0,270.0,640.0,279.0,130.0,284.0,387,478,383,85,,0.100098586082,,Train
448_HC.png,1.8944971537001898,400.0,270.0,144.0,257.0,712.0,266.0,432,34,425,488,,0.106134129331,,Train
491_HC.png,1.8382352941176472,400.0,270.0,211.0,194.0,697.0,301.0,496,56,412,439,,0.128183762232,,Train
503_HC.png,1.8382352941176472,400.0,270.0,118.0,192.0,586.0,220.0,362,30,341,382,,0.12842910412,,Train
543_HC.png,1.9370018975332068,400.0,270.0,81.0,278.0,607.0,289.0,348,85,339,481,,0.13040610722100002,,Train
616_HC.png,1.8398481973434537,400.0,270.0,621.0,241.0,97.0,260.0,366,452,352,49,,0.126909369077,,Train
625_HC.png,1.8382352941176472,400.0,270.0,161.0,292.0,595.0,297.0,380,125,376,465,,0.16322580075999998,,Train
660_HC.png,1.8125,400.0,270.0,651.0,196.0,106.0,344.0,438,490,319,50,,0.13951482044299998,,Train
697_HC.png,1.02734375,400.0,270.0,532.0,194.0,234.0,271.0,415,358,351,107,,0.303726160165,,Train
704_HC.png,1.8382352941176472,400.0,270.0,585.0,276.0,215.0,287.0,404,424,396,140,,0.260371294889,,Train
722_HC.png,1.8382352941176472,400.0,270.0,625.0,278.0,198.0,289.0,416,453,406,114,,0.235879619916,,Train
724_HC.png,1.8382352941176472,400.0,270.0,165.0,245.0,672.0,310.0,443,89,394,466,,0.202229336055,,Train
725_HC.png,1.5390625,400.0,270.0,555.0,182.0,150.0,400.0,441,454,264,128,,0.219304950341,,Train
728_HC.png,1.8382352941176472,400.0,270.0,156.0,275.0,625.0,288.0,396,97,385,466,,0.220644185831,,Train
769_HC.png,1.8382352941176472,400.0,270.0,594.0,241.0,110.0,271.0,364,448,340,64,,0.227598547935,,Train
063_2HC.png,1.8382352941176472,400.0,270.0,223.0,252.0,431.0,338.0,361,212,293,378,,0.114488642324,,Train
090_HC.png,1.51171875,400.0,270.0,272.0,45.0,470.0,392.0,520,134,222,303,,0.0634707529334,,Train
101_HC.png,1.8382352941176472,400.0,270.0,141.0,287.0,595.0,363.0,398,144,337,506,,0.06260670721530001,,Train
066_2HC.png,1.39453125,400.0,270.0,567.0,167.0,204.0,384.0,470,417,301,134,,0.0686876414573,,Train
083_2HC.png,1.83203125,400.0,270.0,198.0,81.0,509.0,468.0,518,143,190,406,,0.0611488339378,,Train
036_HC.png,1.8382352941176472,400.0,270.0,454.0,199.0,183.0,333.0,373,376,264,155,,0.0856360690347,,Train
022_2HC.png,1.8382352941176472,400.0,270.0,402.0,193.0,409.0,438.0,500,313,311,318,,0.09434756243,,Train
033_2HC.png,1.0078125,400.0,270.0,534.0,167.0,324.0,357.0,507,348,351,176,,0.0970505105639,,Train
116_HC.png,1.8382352941176472,400.0,270.0,399.0,186.0,581.0,388.0,575,210,405,364,,0.104077743987,,Train
126_3HC.png,1.74609375,400.0,270.0,565.0,65.0,218.0,416.0,530,378,253,103,,0.059487950943800015,,Train
133_4HC.png,1.25,400.0,270.0,515.0,169.0,206.0,373.0,442,393,280,148,,0.0926594160221,,Train
143_HC.png,1.8382352941176472,400.0,270.0,646.0,229.0,304.0,237.0,478,359,472,108,,0.109918596952,,Train
146_HC.png,1.8382352941176472,400.0,270.0,470.0,177.0,128.0,316.0,355,383,243,110,,0.0953428518204,,Train
168_HC.png,1.8382352941176472,400.0,270.0,250.0,218.0,677.0,273.0,484,79,442,411,,0.100516664982,,Train
176_HC.png,1.8382352941176472,400.0,270.0,130.0,275.0,605.0,276.0,368,84,367,466,,0.0876382150148,,Train
178_2HC.png,1.48046875,400.0,270.0,627.0,256.0,171.0,259.0,401,446,398,69,,0.07671744089860001,,Train
192_2HC.png,1.3203125,400.0,270.0,282.0,146.0,571.0,400.0,524,162,329,383,,0.14530348427200002,,Train
207_HC.png,1.9187855787476282,400.0,270.0,202.0,236.0,716.0,282.0,477,62,441,456,,0.108375141154,,Train
214_HC.png,1.8519924098671727,400.0,270.0,705.0,272.0,128.0,290.0,423,494,410,68,,0.104589648545,,Train
234_HC.png,1.7922794117647058,390.0,272.0,577.0,318.0,307.0,334.0,448,427,436,224,,0.235922478494,,Train
257_HC.png,1.8382352941176472,400.0,270.0,160.0,312.0,571.0,314.0,366,154,365,472,,0.148919119554,,Train
278_2HC.png,1.8382352941176472,400.0,270.0,123.0,256.0,603.0,259.0,364,62,361,453,,0.125241234899,,Train
278_HC.png,1.8382352941176472,400.0,270.0,103.0,241.0,670.0,257.0,393,44,381,454,,0.115194230579,,Train
284_HC.png,1.8382352941176472,400.0,270.0,649.0,154.0,224.0,354.0,511,413,362,95,,0.129572137808,,Train
356_HC.png,1.41015625,400.0,270.0,177.0,289.0,611.0,313.0,404,121,384,480,,0.144935795239,,Train
359_HC.png,1.8382352941176472,400.0,270.0,641.0,289.0,133.0,295.0,389,486,385,98,,0.125903949142,,Train
369_HC.png,1.8580645161290323,400.0,270.0,94.0,235.0,551.0,305.0,352,77,293,463,,0.134754366166,,Train
391_HC.png,1.8382352941176472,400.0,270.0,172.0,263.0,616.0,278.0,400,96,388,446,,0.144166009767,,Train
431_2HC.png,1.8762808349146114,400.0,270.0,709.0,268.0,155.0,281.0,437,473,427,76,,0.108814952166,,Train
462_HC.png,1.8382352941176472,400.0,270.0,664.0,255.0,154.0,289.0,422,473,395,71,,0.119430522124,,Train
499_2HC.png,1.52734375,400.0,270.0,191.0,285.0,645.0,302.0,425,98,410,488,,0.133310731252,,Train
509_HC.png,2.064516129032259,400.0,270.0,227.0,237.0,740.0,329.0,521,78,446,488,,0.125513508916,,Train
520_HC.png,1.8382352941176472,400.0,270.0,135.0,242.0,676.0,275.0,418,48,393,468,,0.114673619921,,Train
565_HC.png,1.8382352941176472,400.0,270.0,659.0,247.0,99.0,248.0,379,446,379,48,,0.131190787805,,Train
567_HC.png,2.0037950664136632,400.0,270.0,730.0,228.0,184.0,233.0,459,448,455,13,,0.112553272354,,Train
574_2HC.png,1.8382352941176472,400.0,270.0,181.0,265.0,675.0,378.0,473,125,383,519,,0.120377327715,,Train
582_HC.png,1.9248576850094878,400.0,270.0,626.0,261.0,83.0,303.0,370,487,339,77,,0.12084702893,,Train
587_2HC.png,1.8382352941176472,400.0,270.0,226.0,269.0,627.0,285.0,433,118,420,437,,0.15137420459200002,,Train
593_HC.png,1.8382352941176472,400.0,270.0,583.0,199.0,145.0,221.0,372,387,355,32,,0.15177970582800002,,Train
620_HC.png,1.9066413662239092,400.0,270.0,714.0,291.0,150.0,298.0,434,502,429,87,,0.129699783447,,Train
657_HC.png,1.8382352941176472,400.0,270.0,686.0,207.0,173.0,258.0,447,414,412,51,,0.15033893513,,Train
663_HC.png,1.8382352941176472,400.0,270.0,595.0,284.0,200.0,289.0,400,441,395,132,,0.20202020202,,Train
692_HC.png,1.30078125,400.0,270.0,561.0,187.0,198.0,328.0,438,408,321,108,,0.230277105309,,Train
744_HC.png,1.5234375,400.0,270.0,151.0,269.0,610.0,335.0,408,110,353,494,,0.219145339468,,Train
754_HC.png,1.8382352941176472,400.0,270.0,547.0,240.0,247.0,281.0,413,373,382,148,,0.348544984028,,Train
759_HC.png,1.8382352941176472,400.0,270.0,147.0,300.0,664.0,303.0,407,98,404,505,,0.201999587242,,Train
764_HC.png,1.6640625,400.0,270.0,167.0,200.0,633.0,324.0,454,59,346,465,,0.200118350983,,Train
089_HC.png,1.8382352941176472,400.0,270.0,533.0,320.0,218.0,394.0,408,493,343,221,,0.0775763988495,,Train
093_HC.png,1.8382352941176472,400.0,270.0,170.0,307.0,590.0,311.0,382,145,378,473,,0.0670341889064,,Train
048_HC.png,1.8382352941176472,400.0,270.0,140.0,234.0,499.0,281.0,338,118,301,397,,0.0727281622265,,Train
005_HC.png,1.8382352941176472,400.0,270.0,415.0,189.0,231.0,286.0,364,314,282,160,,0.115813952546,,Train
105_HC.png,1.42578125,400.0,270.0,461.0,47.0,447.0,410.0,616,235,292,222,,0.07437810969,,Train
140_HC.png,1.8382352941176472,400.0,270.0,367.0,313.0,510.0,453.0,497,324,380,442,,0.170602582652,,Train
121_2HC.png,1.5703125,400.0,270.0,534.0,97.0,161.0,359.0,454,380,241,76,,0.0606756109789,,Train
136_HC.png,1.61328125,400.0,270.0,152.0,187.0,607.0,339.0,443,71,315,454,,0.072571384734,,Train
143_2HC.png,1.8382352941176472,400.0,270.0,691.0,247.0,377.0,328.0,568,419,500,155,,0.0863665342331,,Train
184_HC.png,1.8382352941176472,400.0,270.0,435.0,260.0,246.0,401.0,401,411,280,250,,0.182793813723,,Train
191_HC.png,1.9066413662239092,400.0,270.0,663.0,259.0,86.0,306.0,393,507,357,58,,0.0845553915379,,Train
196_HC.png,1.8382352941176472,400.0,270.0,592.0,251.0,312.0,277.0,463,385,441,143,,0.194799235234,,Train
220_HC.png,1.8382352941176472,400.0,270.0,652.0,242.0,139.0,282.0,410,453,381,72,,0.114328061992,,Train
224_HC.png,1.8382352941176472,400.0,270.0,124.0,276.0,615.0,285.0,373,95,366,466,,0.120650903288,,Train
230_2HC.png,2.0645161290322585,400.0,270.0,60.0,268.0,710.0,271.0,386,48,384,491,,0.09235104476960003,,Train
248_HC.png,1.8382352941176472,400.0,270.0,148.0,274.0,702.0,303.0,437,63,414,514,,0.10739015772,,Train
315_2HC.png,1.8382352941176472,400.0,270.0,291.0,248.0,618.0,297.0,475,139,434,407,,0.18266853359,,Train
347_HC.png,1.9612903225806453,400.0,270.0,77.0,234.0,609.0,282.0,361,55,325,461,,0.110383835104,,Train
408_HC.png,2.0584440227703995,400.0,270.0,127.0,219.0,739.0,333.0,474,54,392,498,,0.10130942476,,Train
421_HC.png,1.8382352941176472,400.0,270.0,103.0,295.0,638.0,296.0,371,86,370,506,,0.114982388485,,Train
426_HC.png,1.8382352941176472,400.0,270.0,647.0,295.0,133.0,309.0,395,506,384,99,,0.100013697147,,Train
473_HC.png,1.4921875,400.0,270.0,170.0,233.0,644.0,253.0,415,53,399,434,,0.129012893408,,Train
517_HC.png,1.8382352941176472,400.0,270.0,680.0,241.0,151.0,274.0,428,459,403,55,,0.11989989451,,Train
553_HC.png,1.8382352941176472,400.0,270.0,635.0,287.0,143.0,291.0,391,483,387,94,,0.134660722436,,Train
584_HC.png,1.0546875,400.0,270.0,228.0,222.0,529.0,341.0,426,161,331,402,,0.202031063311,,Train
649_HC.png,2.088804554079697,400.0,270.0,56.0,242.0,638.0,264.0,355,41,339,465,,0.13746857643100002,,Train
650_HC.png,1.19921875,400.0,270.0,261.0,171.0,490.0,419.0,472,205,279,384,,0.213176747586,,Train
662_HC.png,1.8382352941176472,400.0,270.0,151.0,235.0,664.0,240.0,410,34,406,442,,0.149357949986,,Train
686_HC.png,1.22265625,400.0,270.0,578.0,222.0,200.0,297.0,419,411,359,108,,0.213288702863,,Train
704_2HC.png,1.8382352941176472,400.0,270.0,634.0,213.0,269.0,260.0,469,373,434,99,,0.260323208648,,Train
720_HC.png,1.8382352941176472,400.0,270.0,125.0,255.0,641.0,292.0,397,72,369,475,,0.193109558179,,Train
730_2HC.png,1.8382352941176472,400.0,270.0,171.0,195.0,651.0,244.0,430,30,392,409,,0.217839298041,,Train
742_HC.png,1.80859375,400.0,270.0,118.0,194.0,613.0,365.0,439,65,291,494,,0.199538958073,,Train
752_HC.png,1.8382352941176472,400.0,270.0,603.0,305.0,144.0,309.0,375,472,372,142,,0.235899289449,,Train
097_HC.png,1.34375,400.0,270.0,272.0,117.0,522.0,403.0,505,165,289,355,,0.06897260064949999,,Train
145_HC.png,1.8382352941176472,400.0,270.0,357.0,207.0,628.0,349.0,548,171,437,385,,0.115162792594,,Train
155_HC.png,1.8382352941176472,400.0,270.0,187.0,268.0,656.0,293.0,431,99,412,462,,0.0768393003024,,Train
010_HC.png,1.2109375,400.0,270.0,348.0,96.0,350.0,405.0,480,249,218,251,,0.0799351646787,,Train
123_HC.png,1.1015625,400.0,270.0,220.0,250.0,484.0,412.0,422,216,282,446,,0.101503182431,,Train
156_2HC.png,1.40625,400.0,270.0,577.0,120.0,214.0,308.0,475,367,316,61,,0.0911700292067,,Train
102_2HC.png,1.8382352941176472,400.0,270.0,583.0,181.0,153.0,238.0,390,378,345,41,,0.0632418220556,,Train
216_HC.png,1.6957720588235294,369.0,270.5,227.0,338.0,509.0,351.0,373,228,363,461,,0.202570721507,,Train
027_HC.png,1.8382352941176472,400.0,270.0,278.0,328.0,502.0,445.0,440,291,340,482,,0.0892992424113,,Train
006_HC.png,1.390625,400.0,270.0,397.0,71.0,464.0,421.0,578,218,283,274,,0.0656056482541,,Train
142_HC.png,1.8382352941176472,400.0,270.0,550.0,228.0,207.0,245.0,385,375,372,98,,0.110606994894,,Train
086_HC.png,1.8382352941176472,400.0,270.0,398.0,281.0,179.0,413.0,341,434,236,260,,0.104864041011,,Train
108_2HC.png,1.8382352941176472,400.0,270.0,607.0,190.0,314.0,220.0,473,320,449,90,,0.113890238784,,Train
108_HC.png,1.8382352941176472,400.0,270.0,530.0,256.0,234.0,287.0,394,386,370,157,,0.113745169206,,Train
195_HC.png,1.8382352941176472,400.0,270.0,134.0,244.0,641.0,307.0,413,74,362,477,,0.10402870054,,Train
237_HC.png,1.59765625,400.0,270.0,142.0,250.0,637.0,343.0,427,98,352,495,,0.108085553283,,Train
245_2HC.png,1.8382352941176472,400.0,270.0,121.0,227.0,697.0,229.0,409,27,409,430,,0.102841647304,,Train
272_HC.png,1.28125,400.0,270.0,202.0,241.0,579.0,355.0,437,145,344,451,,0.158160720021,,Train
276_2HC.png,1.9218216318785584,391.5,270.5,708.0,265.0,183.0,283.0,452,463,439,85,,0.127907387721,,Train
291_HC.png,2.009867172675523,400.0,270.0,127.0,221.0,731.0,329.0,468,54,390,496,,0.103654762109,,Train
292_HC.png,1.8382352941176472,400.0,270.0,139.0,236.0,702.0,252.0,427,18,414,471,,0.10267308780099997,,Train
308_HC.png,1.8762808349146114,400.0,270.0,172.0,216.0,709.0,297.0,473,40,408,473,,0.107926079022,,Train
317_HC.png,1.8382352941176472,400.0,270.0,133.0,275.0,702.0,292.0,424,72,411,496,,0.10445424666,,Train
318_HC.png,1.8398481973434537,400.0,270.0,97.0,259.0,651.0,276.0,381,51,367,484,,0.105205391583,,Train
320_HC.png,2.0462998102466794,400.0,270.0,617.0,258.0,63.0,259.0,341,477,340,39,,0.107832252979,,Train
367_HC.png,1.40234375,400.0,270.0,171.0,264.0,609.0,301.0,405,104,375,461,,0.132902703787,,Train
368_HC.png,1.8382352941176472,400.0,270.0,565.0,173.0,122.0,249.0,369,362,318,61,,0.138930728038,,Train
370_HC.png,1.930929791271348,400.0,270.0,718.0,267.0,264.0,296.0,502,459,480,105,,0.134799246852,,Train
381_HC.png,1.8382352941176472,400.0,270.0,165.0,264.0,613.0,280.0,395,107,383,437,,0.13836907015900002,,Train
424_HC.png,1.8382352941176472,400.0,270.0,261.0,159.0,690.0,284.0,525,51,426,393,,0.139504422744,,Train
425_2HC.png,1.8382352941176472,400.0,270.0,117.0,228.0,627.0,285.0,394,62,350,451,,0.116697674574,,Train
429_HC.png,1.8382352941176472,400.0,270.0,175.0,232.0,655.0,273.0,432,58,398,447,,0.13331147829700002,,Train
435_HC.png,1.48828125,400.0,270.0,206.0,169.0,634.0,303.0,476,58,364,413,,0.134895749994,,Train
450_HC.png,1.8382352941176472,400.0,270.0,134.0,228.0,676.0,307.0,435,63,375,472,,0.111369053523,,Train
538_HC.png,1.8519924098671727,400.0,270.0,650.0,229.0,95.0,233.0,374,454,371,8,,0.113655301658,,Train
546_HC.png,1.9734345351043647,400.0,270.0,725.0,250.0,103.0,285.0,426,486,402,49,,0.113707753745,,Train
559_HC.png,1.9248576850094878,400.0,270.0,656.0,251.0,83.0,274.0,379,498,360,27,,0.108744229959,,Train
561_2HC.png,1.8884250474383302,400.0,270.0,89.0,286.0,624.0,322.0,370,99,343,509,,0.120117905594,,Train
587_HC.png,1.8382352941176472,400.0,270.0,622.0,323.0,230.0,345.0,434,478,418,191,,0.168007453283,,Train
603_HC.png,1.8382352941176472,400.0,270.0,569.0,266.0,100.0,271.0,337,450,333,88,,0.141838908195,,Train
632_HC.png,2.1495256166982926,400.0,270.0,646.0,266.0,46.0,283.0,352,516,339,33,,0.115936100483,,Train
668_HC.png,1.8382352941176472,400.0,270.0,481.0,183.0,252.0,219.0,381,299,351,103,,0.325972841632,,Train
673_HC.png,1.8382352941176472,400.0,270.0,278.0,173.0,524.0,193.0,409,82,393,284,,0.301365816232,,Train
676_HC.png,1.8382352941176472,400.0,270.0,632.0,301.0,126.0,305.0,380,503,378,103,,0.158146116883,,Train
688_HC.png,1.8382352941176472,400.0,270.0,569.0,279.0,256.0,336.0,435,433,390,181,,0.235758792786,,Train
703_HC.png,1.9855787476280835,400.0,270.0,73.0,252.0,661.0,273.0,376,25,358,500,,0.15266642426,,Train
706_HC.png,1.8382352941176472,400.0,270.0,203.0,125.0,580.0,237.0,435,34,348,328,,0.244462519157,,Train
717_2HC.png,1.9187855787476282,400.0,270.0,173.0,222.0,716.0,255.0,458,23,432,455,,0.172407308529,,Train
730_HC.png,1.8382352941176472,400.0,270.0,169.0,244.0,695.0,283.0,448,52,416,475,,0.183080125738,,Train
741_HC.png,1.71875,400.0,270.0,653.0,210.0,134.0,298.0,430,469,357,39,,0.185119277901,,Train
746_2HC.png,1.8382352941176472,400.0,270.0,132.0,265.0,604.0,417.0,426,161,310,520,,0.202165541023,,Train
756_2HC.png,1.8382352941176472,400.0,270.0,569.0,290.0,99.0,292.0,335,480,333,102,,0.209090212981,,Train
773_2HC.png,1.47265625,400.0,270.0,181.0,218.0,638.0,292.0,439,71,380,440,,0.221600823932,,Train
782_HC.png,1.796875,400.0,270.0,615.0,173.0,147.0,337.0,456,470,306,41,,0.18012974943399998,,Train
785_2HC.png,1.7421875,400.0,270.0,188.0,249.0,672.0,273.0,441,39,419,483,,0.214344542077,,Train
786_HC.png,1.8382352941176472,400.0,270.0,113.0,239.0,616.0,254.0,371,36,358,457,,0.206075611803,,Train
795_HC.png,1.62109375,400.0,270.0,650.0,293.0,139.0,296.0,395,502,393,87,,0.224712256635,,Train
043_HC.png,1.3984375,400.0,270.0,228.0,189.0,522.0,433.0,483,181,267,441,,0.061754849222,,Train
